State,County,GeoFIPS,Region,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
IL,Peoria," ""17143""",3,Population (persons) 1/,Number of persons,195298,195939,198751,200198,200135,200592,200535,201452,200745,200677,200378,200445,200006,197990,194712,190605,186607,182189,180602,180825,182428,183155,184365,184358,184355,184139,184816,184720,184384,184006,184042,183186,182348,182685,182338,182613,182868,183446,184048,184803,186930,186222,186754,187317,188643,187512,186481,185043,182525,180620,179179
IL,Perry," ""17145""",3,Population (persons) 1/,Number of persons,19753,19822,20161,20280,20449,20506,20873,21235,21413,21775,21698,21794,22080,21977,22176,22258,22219,22093,21907,21536,21462,21420,21388,21322,21426,21332,21322,21457,21374,21273,23222,23055,23006,22708,22631,22630,22608,22692,22596,22434,22374,22315,22263,21846,21714,21541,21521,21391,21281,21144,20916
IL,Piatt," ""17147""",3,Population (persons) 1/,Number of persons,15495,15525,15683,15893,15964,15958,16210,16402,16445,16549,16454,16610,16701,16493,16404,16305,16192,15978,15830,15777,15571,15550,15602,15650,15919,15904,16037,16144,16311,16231,16388,16387,16357,16216,16375,16463,16649,16682,16664,16716,16774,16709,16679,16501,16429,16409,16350,16524,16422,16366,16344
IL,Pike," ""17149""",3,Population (persons) 1/,Number of persons,19374,19165,19193,19505,19330,19447,19555,19504,19340,19130,18914,18947,19121,18879,18932,18788,18443,18045,17878,17894,17732,17551,17459,17421,17412,17149,17209,17253,17594,17590,17490,17320,17178,17031,16866,16910,16862,16632,16772,16615,16473,16394,16348,16234,16071,15956,15795,15742,15668,15595,15561
IL,Pope," ""17151""",3,Population (persons) 1/,Number of persons,3880,3865,3901,4083,4176,4235,4278,4315,4392,4499,4558,4420,4480,4367,4375,4587,4541,4538,4477,4408,4411,4356,4404,4316,4376,4384,4421,4407,4391,4370,4366,4411,4376,4334,4393,4424,4346,4397,4439,4393,4431,4474,4498,4459,4457,4375,4291,4182,4183,4184,4177
IL,Pulaski," ""17153""",3,Population (persons) 1/,Number of persons,8940,8771,8922,8967,8933,8925,9027,9330,9314,9240,9326,8847,8860,8733,8456,8349,8225,8105,7919,7727,7638,7519,7463,7489,7422,7419,7482,7421,7334,7426,7406,7294,7118,7001,6859,6733,6575,6434,6359,6198,6164,6126,5986,5962,5893,5797,5657,5604,5520,5434,5335
IL,Putnam," ""17155""",3,Population (persons) 1/,Number of persons,4980,5004,5021,5241,5365,5468,5587,5560,5805,5778,6048,6109,6193,6076,6101,6090,5990,5841,5775,5669,5720,5740,5777,5779,5797,5879,5847,5871,5965,5992,6080,6065,6052,6061,6074,6015,5977,5931,5987,5989,5997,6012,5976,5910,5855,5832,5727,5710,5694,5736,5739
IL,Randolph," ""17157""",3,Population (persons) 1/,Number of persons,31340,31557,32374,31779,32473,32523,33086,33824,34522,34865,35208,35686,35761,35825,35810,35461,35439,35409,35150,35131,34924,34500,34457,34260,34129,34367,34254,34032,33795,33687,33899,33910,34127,33512,33410,33714,33588,33688,33598,33584,33528,33464,33425,33075,33175,33138,32806,32414,32297,32177,31782
IL,Richland," ""17159""",3,Population (persons) 1/,Number of persons,16828,16880,17225,17310,17494,17490,17662,17745,17830,17740,17974,17728,18260,18515,18416,18243,17974,17447,16947,16560,16630,16512,16556,16561,16468,16568,16491,16420,16513,16387,16212,16259,16162,16326,16305,16270,16258,16171,16153,16061,16229,16194,16190,16134,16008,16020,15957,15829,15837,15695,15513
IL,Rock Island," ""17161""",3,Population (persons) 1/,Number of persons,165649,166517,166595,167263,166821,168370,169096,169021,167839,167222,166253,167022,167781,166165,164006,162115,158931,155640,152819,150372,149691,148688,149563,150439,150912,150646,150475,149856,149937,150027,149961,149134,148734,148286,147384,147291,147067,147131,147918,147501,147552,147610,147457,147672,147650,147035,146094,144943,143828,142621,141879
IL,St. Clair," ""17163""",3,Population (persons) 1/,Number of persons,283812,285181,282280,284742,280844,275867,274736,273371,271197,271807,271696,267530,267050,266073,265569,265028,265155,266545,266527,264487,263821,262628,261785,261689,264082,263606,262499,261907,260631,258286,256201,256462,256540,257952,258448,260214,261255,263445,264764,266518,268489,270353,270048,268673,266831,265941,264858,263187,262600,261360,259686
IL,Saline," ""17165""",3,Population (persons) 1/,Number of persons,25851,25912,26670,27287,26660,26542,26684,27160,27328,27214,27436,28572,29020,28953,29025,28698,28477,28182,27912,27452,26919,26501,26479,26711,27015,27027,26880,27075,26896,26946,26878,26603,26249,26060,25832,25763,25526,25482,25390,25140,24911,24902,24907,24914,24803,24496,24495,24230,23963,23789,23491
IL,Sangamon," ""17167""",3,Population (persons) 1/,Number of persons,160356,162099,165735,166403,168271,168971,173140,176299,177199,176462,176204,176062,175720,175162,175971,176144,176512,175827,176187,177185,177649,178688,181315,184247,186941,189337,189592,189969,189638,189441,188957,189152,189924,190756,191339,191885,192432,193317,194025,195094,196180,197769,199038,199404,199141,199184,198898,198026,197072,195639,194672
IL,Schuyler," ""17169""",3,Population (persons) 1/,Number of persons,8202,8086,7897,7838,8085,7974,8048,8063,8064,8166,8161,8365,8356,8237,8149,7993,7809,7676,7597,7549,7479,7502,7515,7447,7506,7479,7593,7490,7442,7333,7248,7199,7123,7175,7236,7374,7508,7513,7545,7543,7489,7535,7464,7456,7392,7261,7151,7030,6948,6870,6768
IL,Scott," ""17171""",3,Population (persons) 1/,Number of persons,6136,6116,6208,6427,6289,6273,6297,6280,6279,6096,6151,6135,6095,6059,5984,5894,5886,5815,5747,5744,5745,5633,5573,5622,5564,5579,5584,5539,5543,5541,5515,5549,5541,5505,5507,5467,5457,5392,5388,5373,5373,5327,5229,5287,5211,5170,5110,5052,4983,4927,4951
IL,Shelby," ""17173""",3,Population (persons) 1/,Number of persons,22740,22567,22572,23051,23177,23392,23595,23693,23692,23487,23632,23941,23973,23630,23464,23294,23146,22891,22653,22595,22357,22300,22373,22472,22493,22578,22747,22948,23022,23072,22973,22850,22702,22656,22625,22484,22445,22379,22314,22398,22386,22354,22278,22203,22137,22102,21819,21733,21774,21726,21634
IL,Stark," ""17175""",3,Population (persons) 1/,Number of persons,7592,7526,7546,7475,7346,7275,7258,7249,7265,7160,7292,7387,7371,7252,7160,7070,7020,6930,6786,6633,6563,6541,6460,6437,6450,6414,6440,6444,6405,6415,6368,6317,6308,6268,6196,6172,6136,6156,6143,6109,6043,5969,5842,5739,5705,5601,5505,5512,5457,5418,5342
IL,Stephenson," ""17177""",3,Population (persons) 1/,Number of persons,48706,48780,48773,48995,49142,49101,48946,48774,48560,48680,49340,49739,50466,49842,49532,49362,49232,48768,48462,48250,48097,48118,48255,48513,48801,49073,49031,49233,49308,49195,49194,48920,48625,48367,48503,48479,48105,47917,47794,47805,47792,47606,47323,46886,46671,46269,45668,45503,44997,44797,44498
IL,Tazewell," ""17179""",3,Population (persons) 1/,Number of persons,117089,119158,121542,124144,124754,125754,127061,128516,129187,129971,130525,132041,131662,130451,129168,127568,125048,122898,122047,122266,123211,123887,124456,125071,125169,125572,127764,127753,128021,128327,128540,128520,128468,128722,128770,129656,130784,131804,133131,133893,135054,135486,135850,136127,136266,135353,134302,133932,133489,132450,131803
IL,Union," ""17181""",3,Population (persons) 1/,Number of persons,16279,16154,16489,16440,16438,16234,16250,16630,16862,16767,16872,17857,18196,18043,18277,18266,18265,18302,18180,18074,17825,17609,17699,17924,18020,18034,18151,18281,18307,18272,18353,18267,18116,18092,18116,18048,18071,18082,18066,17965,17909,17731,17692,17608,17539,17402,17284,17105,16968,16832,16653
IL,Vermilion," ""17183""",3,Population (persons) 1/,Number of persons,97234,97100,97441,97815,98058,97719,97623,98166,97842,97772,96928,95130,94596,92998,92758,92141,91584,91551,90909,89831,88740,88155,87986,87944,87738,87922,86570,85298,85274,84996,84276,83821,83646,83299,82996,82955,82728,82715,82258,81930,81710,81640,81414,80862,80585,79783,79170,78494,77689,76702,75758
IL,Wabash," ""17185""",3,Population (persons) 1/,Number of persons,12985,12871,13059,13167,13037,13375,13333,13664,13877,13737,13489,13776,14007,13913,14021,13939,13824,13639,13496,13388,13258,13106,13169,13099,13181,13072,13139,12971,13030,12966,12969,12895,12755,12640,12561,12486,12451,12354,12237,12158,12040,11916,11794,11686,11671,11599,11624,11542,11523,11523,11520
IL,Warren," ""17187""",3,Population (persons) 1/,Number of persons,21662,21552,21591,21977,22019,22014,22020,22197,22267,22259,21964,21992,22155,21638,21482,21084,20759,20445,19853,19572,19336,19160,19223,19255,19015,19035,19097,18905,18971,18958,18870,18680,18471,18388,18227,17894,17874,17839,17828,17665,17689,17713,17836,17749,17662,17712,17455,17294,17144,16992,16844
IL,Washington," ""17189""",3,Population (persons) 1/,Number of persons,13802,13881,14249,14590,14440,14462,14519,14692,14877,14591,15101,15512,15646,15517,15438,15219,15230,15125,15109,15229,15037,14963,14860,14796,14939,15037,15104,15155,15283,15240,15143,15162,15258,15129,15189,15106,14950,15008,14890,14855,14755,14712,14576,14599,14414,14392,14262,14179,13963,13999,13887
IL,Wayne," ""17191""",3,Population (persons) 1/,Number of persons,17239,17000,17079,17247,17400,17356,17473,17557,17713,17739,18249,18157,18519,18613,18794,18612,18403,18247,17779,17553,17359,17217,17022,17018,17077,17142,17157,17141,17152,17108,17203,17112,17068,17007,16947,16881,16910,16829,16951,16930,16788,16738,16661,16656,16664,16594,16517,16542,16412,16326,16215
IL,White," ""17193""",3,Population (persons) 1/,Number of persons,17543,17206,16936,16815,16862,16799,16923,17421,17513,17423,17614,17964,18333,18403,18168,18086,17934,17727,17432,16982,16673,16481,16359,16143,15972,15827,15822,15674,15580,15469,15403,15333,15286,15138,15011,15089,15074,14942,14796,14868,14767,14597,14590,14522,14434,14265,14204,14079,13903,13618,13537
IL,Whiteside," ""17195""",3,Population (persons) 1/,Number of persons,62775,62970,63617,64115,64575,64463,64708,65173,64933,65008,66265,65932,65666,64356,63443,62828,62313,61428,61037,60807,60519,60156,60583,60734,60662,60785,60828,60957,60859,60719,60658,60615,60511,60022,59489,59352,59094,59033,58819,58784,58667,58486,58286,57766,57468,57021,56919,56476,55955,55553,55175
IL,Will," ""17197""",3,Population (persons) 1/,Number of persons,244122,248975,253981,264234,274816,281054,290771,299339,307006,313173,319584,324974,326457,325943,326758,328511,330895,334246,339236,344729,351013,359459,367887,376477,389030,402712,418351,434620,450816,467549,486207,507629,530086,553714,579547,605934,627610,650779,664048,671392,674970,678824,680827,682477,683734,685158,685877,688328,690479,691149,690743
IL,Williamson," ""17199""",3,Population (persons) 1/,Number of persons,48885,49248,50411,51500,52032,52442,52967,53718,54364,55506,56740,56846,57980,57917,58112,58384,58557,58539,58708,58365,57972,57715,57879,58621,59111,59955,60430,60628,61194,61372,61476,61279,61737,62137,62510,63379,63875,64424,65201,65674,66229,66432,66732,66776,67450,67412,67428,67454,67049,66982,66597
IL,Winnebago," ""17201""",3,Population (persons) 1/,Number of persons,243562,246234,245506,244744,246163,247351,246842,246002,245693,247377,247713,251079,251412,249698,248221,247853,249140,249009,249410,249652,251202,253721,258085,261397,264649,266904,269020,271688,273489,275161,276752,278981,280009,281162,283230,284337,286178,289405,293991,295726,295612,295083,293642,292084,290945,288695,287148,286065,284681,283630,282572
IL,Woodford," ""17203""",3,Population (persons) 1/,Number of persons,27762,28045,28251,28846,28840,29315,29975,30505,31233,32039,31905,33416,33744,33563,33127,32805,32304,32654,32474,32006,32164,32817,33379,33453,33686,33897,34437,34656,34781,35144,35449,35499,35559,35698,36041,36514,37032,37385,37961,38452,38675,38661,38844,38837,39027,39052,38930,38913,38670,38527,38459
IN,Adams," ""18001""",3,Population (persons) 1/,Number of persons,26689,26889,27176,27150,27966,28005,28226,28436,29020,29320,29647,29654,29729,29759,29884,30116,30281,30427,30836,31191,31053,31160,31385,31545,31758,32204,32565,32866,32972,33346,33544,33597,33556,33523,33746,33822,33867,33887,33962,34214,34351,34444,34368,34400,34644,34758,34945,35178,35385,35595,35777
IN,Allen," ""18003""",3,Population (persons) 1/,Number of persons,274948,281297,284941,287484,288529,289687,288951,287950,288762,292275,294194,293834,291174,288893,286852,286409,289455,293544,298230,299649,300658,301659,304430,307128,309985,312277,314778,318087,321527,325489,328699,332786,334956,337124,339569,340916,343238,346314,349534,351264,353693,355945,358974,360890,363355,365147,367362,369412,371723,375079,379299
IN,Bartholomew," ""18005""",3,Population (persons) 1/,Number of persons,56201,57080,57662,58851,59716,60249,60844,61316,62371,63254,64113,64960,64301,63992,63765,63567,63398,62940,63427,63395,63375,63855,64843,65467,66357,67273,68410,69031,69568,70275,70639,71763,72110,71890,72299,72882,73660,74508,75265,76080,76566,76818,77620,79001,79655,80497,81458,82231,82213,82722,83779
IN,Benton," ""18007""",3,Population (persons) 1/,Number of persons,11329,11286,11414,11315,11066,10854,10803,10750,10749,10600,10437,10189,10051,10065,9938,9810,9779,9654,9521,9465,9381,9453,9415,9603,9560,9508,9594,9470,9528,9561,9483,9412,9313,9163,9148,9016,8915,8871,8805,8801,8735,8863,8856,8821,8748,8720,8693,8658,8631,8653,8748
IN,Blackford," ""18009""",3,Population (persons) 1/,Number of persons,15802,15905,15996,16099,16198,16074,15903,15908,15878,15600,15606,15559,15486,15297,15055,15086,14889,14674,14455,14224,14115,14079,13980,14066,14012,13976,14127,14192,14117,14092,14084,13988,13735,13696,13642,13496,13392,13161,13078,12971,12844,12771,12656,12528,12461,12347,12242,12115,12028,11924,11758
IN,Boone," ""18011""",3,Population (persons) 1/,Number of persons,30584,30927,31280,31647,32116,31970,32676,33201,33816,34583,35737,36598,37124,37179,36935,37170,37139,37073,37568,37849,37889,38304,38851,39601,40365,41141,41951,42669,43297,44167,45163,46390,47035,48071,49047,50158,51261,52750,53778,54648,55915,56916,57915,59033,60346,61631,63033,64192,65723,66930,67843
IN,Brown," ""18013""",3,Population (persons) 1/,Number of persons,8871,9083,9372,9620,10040,10239,10606,10907,11280,11656,12049,12375,12344,12467,12587,12698,12882,13141,13316,13468,13776,14131,14263,14386,14532,14382,14435,14528,14628,14873,14857,14998,15200,15339,15375,15390,15283,15329,15274,15274,15261,15207,15076,15049,15055,14944,14994,14996,15010,15230,15092
IN,Carroll," ""18015""",3,Population (persons) 1/,Number of persons,17679,17822,18408,18720,18506,18790,18875,18989,19146,19599,19663,19760,19872,19506,19287,18923,18784,18653,18596,18726,18829,18823,19071,19288,19326,19550,19573,19599,19937,20065,20084,20150,20298,20270,20433,20148,20274,20179,20118,20114,20103,20199,20043,20112,20113,19953,19887,19973,20067,20188,20257
IN,Cass," ""18017""",3,Population (persons) 1/,Number of persons,40557,40333,40015,40891,40786,40984,40821,40480,40514,40283,40801,40903,40680,40480,40001,40073,39840,39651,39690,38990,38708,38458,38636,38964,39220,39261,39440,39933,40153,40436,40729,40939,40859,40389,40218,39921,39637,39255,39033,39070,38968,38985,38916,38771,38585,38487,38081,37905,37828,37895,37689
IN,Clark," ""18019""",3,Population (persons) 1/,Number of persons,74680,76238,77798,79119,80211,81539,83355,85502,86394,88205,88650,89016,89531,89400,89946,89391,88686,88362,87646,87932,88286,87723,88661,89463,90222,90995,91802,92862,93802,94634,95651,96714,97228,97935,99349,100435,101781,104148,105672,107406,109067,110567,111490,111853,112688,114035,114819,115588,116545,117280,118302
IN,Clay," ""18021""",3,Population (persons) 1/,Number of persons,23989,23999,24260,24292,24594,24246,24293,24389,24464,24669,24719,24801,24504,24637,24795,24763,24641,24793,24820,24787,24712,24734,24727,25036,25554,25604,26051,26230,26216,26400,26496,26565,26605,26486,26788,27015,27097,27096,26983,27058,26901,26854,26837,26788,26662,26430,26395,26210,26167,26175,26225
IN,Clinton," ""18023""",3,Population (persons) 1/,Number of persons,30603,30528,30658,30846,31567,31560,31524,31701,31836,31471,31234,31554,31521,31532,31304,31064,30785,30720,30827,30735,30978,31060,31514,31901,32254,32570,32848,33402,33716,33833,33642,33942,33809,33610,33383,33342,33237,33298,33188,33352,33280,33221,33034,32890,32766,32462,32373,32207,32195,32192,32399
IN,Crawford," ""18025""",3,Population (persons) 1/,Number of persons,8077,7984,7879,8106,8492,8810,9010,9201,9281,9422,9642,9810,9750,9660,9676,9848,9988,10101,10025,9878,9904,9919,9882,9989,10130,10285,10274,10442,10323,10479,10608,10786,10922,10976,11007,11029,11012,11008,10933,10792,10664,10708,10621,10669,10620,10668,10555,10583,10535,10594,10577
IN,Daviess," ""18027""",3,Population (persons) 1/,Number of persons,26638,26593,26753,26932,26896,27098,26931,26972,26979,27055,27161,27896,28074,28348,28364,28520,28232,27986,27864,27776,27638,27586,27816,28054,28325,28526,28965,29199,29497,29659,29840,29882,29755,29860,30108,30300,30452,30469,30702,30947,31389,31720,31950,32116,32282,32680,32823,33010,33136,33278,33351
IN,Dearborn," ""18029""",3,Population (persons) 1/,Number of persons,29397,29415,29306,30137,30431,30552,31010,31500,32231,32857,33662,34367,34594,35000,35450,35843,35552,36485,37025,37333,38109,38979,39695,40637,41339,42196,43041,43678,44506,45058,45678,46349,46726,47052,47631,48135,48421,48879,49348,49643,49931,50083,49986,49727,49739,49418,49455,49436,49564,49482,49458
IN,Decatur," ""18031""",3,Population (persons) 1/,Number of persons,22500,22824,23176,23582,23440,23483,23738,23995,24045,24021,24039,23842,23797,23632,23487,23448,23405,23392,23518,23615,23723,23635,23750,24021,24049,24166,24288,24312,24506,24578,24627,24572,24585,24793,24946,25208,25374,25469,25486,25600,25595,25798,25902,26043,26236,26416,26339,26565,26620,26725,26559
IN,DeKalb," ""18033""",3,Population (persons) 1/,Number of persons,30624,30920,31462,31816,31902,32341,32677,32854,32919,33140,33110,33514,33069,33000,32856,33385,33720,33968,34480,34911,35070,35463,35976,36692,37073,37628,37996,38408,39133,39531,39915,40537,40576,40732,41047,41283,41494,41594,41876,42033,42053,42336,42494,42328,42369,42428,42496,42652,42806,43208,43475
